family,n_qubits,depth,backend,base_shots,n_seeds,feat_n_qubits,feat_depth,feat_n_1q_gates,feat_n_2q_gates,feat_n_cnot,feat_n_non_clifford,feat_clifford_fraction,feat_depth_per_qubit,feat_backend_avg_2q_error,feat_backend_avg_readout_error,feat_log2_shots,feat_n_2q_layers,feat_entangling_density,feat_mean_rz_angle_dist,feat_backend_avg_1q_error,raw_mean_abs_error,raw_n_seeds,raw_plus_mean_abs_error,raw_plus_n_seeds,zne_mean_abs_error,zne_n_seeds,zne_fr_mean_abs_error,zne_fr_n_seeds,cdr_mean_abs_error,cdr_n_seeds,cdr_ridge_mean_abs_error,cdr_ridge_n_seeds,rem_mean_abs_error,rem_n_seeds,best_technique,best_technique_cost_aware
hw_efficient_ansatz,3,4,FakeLagosV2@x2.0,1024,5,3.0,18.0,30.0,8.0,8.0,30.0,0.2105263157894736,6.0,0.029269949492680004,0.2931714285714286,10.0,8.0,0.1481481481481481,0.4918333004610794,0.0003347707539969,0.39446885931135384,5,0.4177998252204448,5,0.3995469843113539,5,0.4245469843113539,5,0.3642798483604689,5,0.3542716897414408,5,1.1767652285088273,4,cdr_ridge,raw
hw_efficient_ansatz,3,4,FakeLagosV2@x2.0,2048,5,3.0,18.0,30.0,8.0,8.0,30.0,0.2105263157894736,6.0,0.029269949492680004,0.2931714285714286,11.0,8.0,0.1481481481481481,0.4918333004610794,0.0003347707539969,0.4266954218113539,5,0.4124731206749903,5,0.4184922968113538,5,0.39583604681135387,5,0.3232542134612925,5,0.33399243605342765,5,1.2317550595978803,2,cdr,zne_fr
hw_efficient_ansatz,3,4,FakeLagosV2@x2.0,4096,5,3.0,18.0,30.0,8.0,8.0,30.0,0.2105263157894736,6.0,0.029269949492680004,0.2931714285714286,12.0,8.0,0.1481481481481481,0.4918333004610794,0.0003347707539969,0.4028672968113539,5,0.41084847578862665,5,0.3936876093113538,5,0.4271837030613539,5,0.21108861395430525,5,0.2933225735933296,5,0.804451062105492,1,cdr,raw
hw_efficient_ansatz,3,4,FakeManilaV2,256,5,3.0,18.0,30.0,8.0,8.0,30.0,0.2105263157894736,6.0,0.0099546240468102,0.03732,8.0,8.0,0.1481481481481481,0.4918333004610794,0.0002478888929176,0.18707477361138197,5,0.17262937067499023,5,0.19644977361138213,5,0.14801227361138197,5,0.15455173635020292,5,0.15330069155799503,5,0.1371844296974281,5,rem,zne_fr
hw_efficient_ansatz,3,4,FakeManilaV2,512,5,3.0,18.0,30.0,8.0,8.0,30.0,0.2105263157894736,6.0,0.0099546240468102,0.03732,9.0,8.0,0.1481481481481481,0.4918333004610794,0.0002478888929176,0.15579698431135386,5,0.16950437067499022,5,0.12845323431135403,5,0.17379352361138198,5,0.06282209878163883,5,0.06118743690626262,5,0.05871437604398164,5,rem,rem
hw_efficient_ansatz,3,4,FakeManilaV2,1024,5,3.0,18.0,30.0,8.0,8.0,30.0,0.2105263157894736,6.0,0.0099546240468102,0.03732,10.0,8.0,0.1481481481481481,0.4918333004610794,0.0002478888929176,0.15618760931135386,5,0.16087510931135385,5,0.10540635931135403,5,0.12376573431135388,5,0.04055178294283062,5,0.048135644235030875,5,0.05099648106683759,5,cdr,rem
hw_efficient_ansatz,3,4,FakeManilaV2,2048,5,3.0,18.0,30.0,8.0,8.0,30.0,0.2105263157894736,6.0,0.0099546240468102,0.03732,11.0,8.0,0.1481481481481481,0.4918333004610794,0.0002478888929176,0.16087510931135388,5,0.1549802229477175,5,0.12513292181135402,5,0.12747667181135386,5,0.04828961279534638,5,0.049544905137669036,5,0.06080710629946954,5,cdr,rem
hw_efficient_ansatz,3,4,FakeManilaV2,4096,5,3.0,18.0,30.0,8.0,8.0,30.0,0.2105263157894736,6.0,0.0099546240468102,0.03732,12.0,8.0,0.1481481481481481,0.4918333004610794,0.0002478888929176,0.15716417181135386,5,0.1557170837431721,5,0.11517198431135389,5,0.13206651556135388,5,0.0162969754718612,5,0.01745873311787386,5,0.053420472140051314,5,cdr,cdr
hw_efficient_ansatz,3,4,FakeManilaV2@x0.25,256,5,3.0,18.0,30.0,8.0,8.0,30.0,0.2105263157894736,6.0,0.0024886560117025,0.00933,8.0,8.0,0.1481481481481481,0.4918333004610794,6.197222322941749e-05,0.07926227361138197,5,0.05288505249317206,5,0.07259690599093134,5,0.08707477361138198,5,0.09606606293387741,5,0.09809282245786757,5,0.06348981029060505,5,raw_plus,raw
hw_efficient_ansatz,3,4,FakeManilaV2@x0.25,512,5,3.0,18.0,30.0,8.0,8.0,30.0,0.2105263157894736,6.0,0.0024886560117025,0.00933,9.0,8.0,0.1481481481481481,0.4918333004610794,6.197222322941749e-05,0.036376837304616313,5,0.051393575220444764,5,0.03090808730461634,5,0.07144977361138197,5,0.03996956839279578,5,0.03881271274120252,5,0.0224705316163819,5,rem,raw
hw_efficient_ansatz,3,4,FakeManilaV2@x0.25,1024,5,3.0,18.0,30.0,8.0,8.0,30.0,0.2105263157894736,6.0,0.0024886560117025,0.00933,10.0,8.0,0.1481481481481481,0.4918333004610794,6.197222322941749e-05,0.040283087304616313,5,0.04858817749317204,5,0.03793933730461654,5,0.034423712304616313,5,0.03559842466062256,5,0.03707288044970372,5,0.023654735581202742,5,rem,zne_fr
hw_efficient_ansatz,3,4,FakeManilaV2@x0.25,2048,5,3.0,18.0,30.0,8.0,8.0,30.0,0.2105263157894736,6.0,0.0024886560117025,0.00933,11.0,8.0,0.1481481481481481,0.4918333004610794,6.197222322941749e-05,0.05423448431135388,5,0.044841728629535706,5,0.041148546811354283,5,0.03676746230461632,5,0.039272122716133596,5,0.03992535074947234,5,0.030153114488893018,5,rem,zne_fr
hw_efficient_ansatz,3,4,FakeManilaV2@x0.25,4096,5,3.0,18.0,30.0,8.0,8.0,30.0,0.2105263157894736,6.0,0.0024886560117025,0.00933,12.0,8.0,0.1481481481481481,0.4918333004610794,6.197222322941749e-05,0.050132921811353856,5,0.04493938487953566,5,0.036949328061354196,5,0.04495714056135386,5,0.00576101307872686,5,0.006601828017644741,5,0.01913420843551922,5,cdr,cdr
hw_efficient_ansatz,3,4,FakeManilaV2@x0.5,256,5,3.0,18.0,30.0,8.0,8.0,30.0,0.2105263157894736,6.0,0.0049773120234051,0.01866,8.0,8.0,0.1481481481481481,0.4918333004610794,0.0001239444464588,0.13238727361138197,5,0.09137937067499022,5,0.12457477361138196,5,0.08707477361138198,5,0.1282725016246847,5,0.1302095743273407,5,0.10193834276246179,5,zne_fr,zne_fr
hw_efficient_ansatz,3,4,FakeManilaV2@x0.5,512,5,3.0,18.0,30.0,8.0,8.0,30.0,0.2105263157894736,6.0,0.0049773120234051,0.01866,9.0,8.0,0.1481481481481481,0.4918333004610794,0.0001239444464588,0.08001573431135388,5,0.09159243885680843,5,0.07767198431135426,5,0.11988727361138199,5,0.057060409480420585,5,0.056172787894351775,5,0.04131006787317174,5,rem,rem
hw_efficient_ansatz,3,4,FakeManilaV2@x0.5,1024,5,3.0,18.0,30.0,8.0,8.0,30.0,0.2105263157894736,6.0,0.0049773120234051,0.01866,10.0,8.0,0.1481481481481481,0.4918333004610794,0.0001239444464588,0.08118760931135388,5,0.08630124567499023,5,0.0682969843113542,5,0.06829698431135386,5,0.0383367415033462,5,0.038334891062771805,5,0.03012100327634266,5,rem,rem
hw_efficient_ansatz,3,4,FakeManilaV2@x0.5,2048,5,3.0,18.0,30.0,8.0,8.0,30.0,0.2105263157894736,6.0,0.0049773120234051,0.01866,11.0,8.0,0.1481481481481481,0.4918333004610794,0.0001239444464588,0.09329698431135389,5,0.0785065013568084,5,0.07669542181135433,5,0.06595323431135386,5,0.04126050851100352,5,0.0420171057030269,5,0.03641400129351762,5,rem,rem
hw_efficient_ansatz,3,4,FakeManilaV2@x0.5,4096,5,3.0,18.0,30.0,8.0,8.0,30.0,0.2105263157894736,6.0,0.0049773120234051,0.01866,12.0,8.0,0.1481481481481481,0.4918333004610794,0.0001239444464588,0.08519151556135388,5,0.08147170022044478,5,0.06614854681135415,5,0.07874620306135388,5,0.00842394671299122,5,0.008414919840887679,5,0.02659360193686016,5,cdr_ridge,cdr_ridge
hw_efficient_ansatz,3,4,FakeManilaV2@x1.5,256,5,3.0,18.0,30.0,8.0,8.0,30.0,0.2105263157894736,6.0,0.014931936070215302,0.0559799999999999,8.0,8.0,0.1481481481481481,0.4918333004610794,0.0003718333393765,0.23939073431135385,5,0.21737368885680844,5,0.23314073431135407,5,0.21751573431135385,5,0.20343178443580837,5,0.20086542745350577,5,0.16330848788090413,5,rem,zne_fr
hw_efficient_ansatz,3,4,FakeManilaV2@x1.5,512,5,3.0,18.0,30.0,8.0,8.0,30.0,0.2105263157894736,6.0,0.014931936070215302,0.0559799999999999,9.0,8.0,0.1481481481481481,0.4918333004610794,0.0003718333393765,0.19720323431135386,5,0.21964641612953567,5,0.17923448431135408,5,0.22376573431135385,5,0.054760397899396296,5,0.052648122741596824,5,0.05886650459390567,5,cdr_ridge,rem
hw_efficient_ansatz,3,4,FakeManilaV2@x1.5,1024,5,3.0,18.0,30.0,8.0,8.0,30.0,0.2105263157894736,6.0,0.014931936070215302,0.0559799999999999,10.0,8.0,0.1481481481481481,0.4918333004610794,0.0003718333393765,0.2030626093113539,5,0.20924158658408115,5,0.1499376093113539,5,0.16985948431135386,5,0.04976395119247068,5,0.050724794918973415,5,0.0546734238025265,5,cdr,rem
hw_efficient_ansatz,3,4,FakeManilaV2@x1.5,2048,5,3.0,18.0,30.0,8.0,8.0,30.0,0.2105263157894736,6.0,0.014931936070215302,0.0559799999999999,11.0,8.0,0.1481481481481481,0.4918333004610794,0.0003718333393765,0.2145860468113539,5,0.1988367570386266,5,0.18567979681135394,5,0.17708604681135387,5,0.05609932415134957,5,0.05813833346245019,5,0.08164980823846937,5,cdr,rem
hw_efficient_ansatz,3,4,FakeManilaV2@x1.5,4096,5,3.0,18.0,30.0,8.0,8.0,30.0,0.2105263157894736,6.0,0.014931936070215302,0.0559799999999999,12.0,8.0,0.1481481481481481,0.4918333004610794,0.0003718333393765,0.2095079218113539,5,0.20453633090226292,5,0.1652696405613539,5,0.18958604681135388,5,0.016948161398937157,5,0.018942502601758494,5,0.06752715217088652,5,cdr,cdr
